review_count,new_id,city,rating,restaurant_name,longitude,full_address,state,latitude,favourite
3,3426,Mesa,1.5,Taco Bell-Long John Silver,-111.6338612,"9315 E Baseline Road
Mesa, AZ 85209",AZ,33.3788813,70
3,3427,Phoenix,3.5,Melt Gelato and Crepe Cafe,-111.9812072,"PV Mall
4550 E Cactus Road
Phoenix, AZ 85032",AZ,33.5990432,160
4,3428,Tempe,2.5,Jack-In-the Box Drive Thru,-111.9068713,"1817 E Baseline Road
Tempe, AZ 85283",AZ,33.3783137,116
10,3429,Tempe,3.5,Starters Sports Bar and Grill,-111.909728,"1400 S McClintock
Tempe, AZ 85281",AZ,33.413399,167
6,3430,Scottsdale,3.5,Rosati's Pizza,-111.860187,"10989 E Dynamite Blvd
Ste 102
Scottsdale, AZ 85262",AZ,33.750575,163
9,3431,Peoria,2,Crazy Earl's Mexican & American,-112.2629118,"9440 W Peoria Ave
Peoria, AZ 85345",AZ,33.5808058,99
5,3432,Peoria,4,Streets of New York,-112.257268,"9249 W Union Hills Dr
Ste 202
Peoria, AZ 85382",AZ,33.651518,185
29,3433,Tempe,4,Big Jimmy's $5 Large Pizza,-111.9167809,"1330 E. Apache Blvd
Tempe, AZ 85281",AZ,33.4148812,209
36,3434,Phoenix,4,The Prime Chinese Restaurant,-112.075703,"24 W Camelback Rd
Ste H
Phoenix, AZ 85013",AZ,33.509651,216
138,3435,Phoenix,3.5,Smashburger,-112.040047,"1949 E Camelback Rd
Ste 164
Phoenix, AZ 85016",AZ,33.507713,295
7,3436,Avondale,3,Four Seasons Buffet,-112.340391,"1461 N Dysart Rd
Avondale, AZ 85323",AZ,33.451818,142
18,3437,Scottsdale,4,Chipotle Mexican Grill,-111.8987673,"8320 N Hayden Rd
Scottsdale, AZ 85258",AZ,33.55778,198
3,3438,Peoria,4.5,Paradise Bakery & Cafe,-112.2690577,"9918 W Happy Valley Rd
Ste 200
Peoria, AZ 85383",AZ,33.7108037,205
3,3439,Glendale,2.5,Dairy Queen,-112.186915,"5930 W Greenway Road
Suite 28
Glendale, AZ 85306",AZ,33.626197,115
8,3440,Mesa,3,El Metate Mexican Food,-111.698453,"6140 E Main Street
Mesa, AZ 85205",AZ,33.416723,143
19,3441,Phoenix,3.5,Yoshi's,-112.0302201,"4102 N 24th St
Phoenix, AZ 85016",AZ,33.4949032,176
13,3442,Glendale,4.5,Jersey Mike's,-112.2181991,"7410 W Bell Rd
Ste 310-2
Glendale, AZ 85308",AZ,33.6384406,215
6,3443,Wickenburg,4,Rancho De Los Caballeros,-112.778692,"1551 S. Vulture Mine Rd
Wickenburg, AZ 85390",AZ,33.937183,186
3,3444,Chandler,2.5,Bucca di Beppo,-111.9652346,"7111 W Ray Rd
Chandler, AZ 85226",AZ,33.3194165,115
4,3445,Gilbert,4.5,Vito & Nick's Ii,-111.717762,"3321 E Queen Creek Rd
Gilbert, AZ 85298",AZ,33.2630712,206
13,3446,Chandler,2.5,Meatballz,-111.8999977,"3395 W Chandler Blvd
Ste 1
Chandler, AZ 85226",AZ,33.3055793,125
14,3447,Scottsdale,4,Kashman's Place,-111.78416,"32531 N Scottsdale Rd
Ste 105
Scottsdale, AZ 85262",AZ,33.81574,194
60,3448,Phoenix,3.5,Biscuits,-111.9832563,"4623 E Elliott Rd
Phoenix, AZ 85044",AZ,33.34870555,217
5,3449,Phoenix,4,Ruby Tuesday,-111.9819747,"4550 E Cactus Rd
Phoenix, AZ 85032",AZ,33.5990613,185
4,3450,Apache Junction,2,Filiberto's Mexican Food,-111.598499,"10749 E Apache Trl
Apache Junction, AZ 85220",AZ,33.414658,94
26,3451,Phoenix,4,San Carlos Bay Seafood Restaurant,-112.0410568,"1901 E McDowell Rd
Phoenix, AZ 85006",AZ,33.4655483,206
5,3452,Phoenix,3,Federico's Mexican Food,-112.031964,"20350 N Cave Creek Rd
140
Phoenix, AZ 85024",AZ,33.670616,140
102,3453,Phoenix,4,The Armadillo Grill,-112.0409502,"1904 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5093736,282
30,3454,Phoenix,2.5,Fox News Sky Box,-111.9944036,"Sky Harbor International Airport
Terminal 4, C Gates
Phoenix, AZ 85034",AZ,33.43468252,142
35,3455,Goodyear,3.5,Majerle's,-112.347038,"13375 W McDowell Rd
Ste 101
Goodyear, AZ 85395",AZ,33.463629,192
134,3456,Phoenix,4,Phoenix City Grille,-112.0476585,"5816 N 16th St
Phoenix, AZ 85016",AZ,33.5229858,314
9,3457,Queen Creek,3,Filibertos Mexican Food,-111.634346,"21805 S Ellsworth Rd
Queen Creek, AZ 85142",AZ,33.249971,144
13,3458,Phoenix,3.5,Pei Wok,-112.012594,"3233 E Chandler Blvd
Ste 6
Phoenix, AZ 85048",AZ,33.304846,170
39,3459,Avondale,4.5,In-N-Out Burger,-112.3404129,"1525 N Dysart Rd
Avondale, AZ 85323",AZ,33.4593423,241
3,3460,Chandler,1.5,Subway,-111.8748501,"1900 W Chandler Blvd
Chandler, AZ 85224",AZ,33.3060616,70
33,3461,Phoenix,3.5,Super Dragon,-112.0554926,"1212 E Northern Ave
Phoenix, AZ 85020",AZ,33.5532624,190
31,3462,Chandler,3.5,Lukes Of Chicago,-111.8904419,"2855 W Ray Rd
Chandler, AZ 85224",AZ,33.3203054,188
3,3463,Scottsdale,4.5,Tomatoes,-111.9296765,"7014 E Camelback Rd
Scottsdale, AZ 85251",AZ,33.5025941,205
4,3464,Casa Grande,3.5,T & M Pizza Italian Restaurant,-111.732639,"1264 E Florence Boulevard
Casa Grande, AZ 85222",AZ,32.879907,161
11,3465,Scottsdale,3,Einstein Bros Bagels,-111.924736,"2825 N Scottsdale Rd
Scottsdale, AZ 85257",AZ,33.479244,146
10,3466,Glendale,3,My Thai,-112.1862708,"18561 N 59th Ave
Glendale, AZ 85308",AZ,33.6539064,145
3,3467,Glendale,2.5,Bistro Di Napoli,-112.184263,"5830 W Thunderbird Rd
Glendale, AZ 85306",AZ,33.612363,115
21,3468,Avondale,4,Cafe Zamora,-112.3428904,"606 E Western Ave
Avondale, AZ 85323",AZ,33.4354452,201
91,3469,Phoenix,3,Fate 905,-112.0686108,"905 N 4th St
Phoenix, AZ 85004",AZ,33.4577071,226
14,3470,Chandler,2.5,Streets of New York,-111.867508,"2990 E Germann Rd
Ste 7
Chandler, AZ 85286",AZ,33.220295,126
33,3471,Mesa,3.5,Pei Wei Asian Diner,-111.7571117,"3426 E Baseline Rd
Ste 121
Mesa, AZ 85204",AZ,33.3791738,190
10,3472,Scottsdale,3.5,JJ's Sports Cantina,-111.9261275,"409 N Scottsdale Rd
Scottsdale, AZ 85257",AZ,33.4522676,167
412,3473,Scottsdale,3.5,Culinary Dropout,-111.9276185,"7135 E Camelback Rd
Ste 125
Scottsdale, AZ 85251",AZ,33.5019817,569
14,3474,Avondale,4,NYPD Pizza,-112.340224,"1619 N Dysart Rd
Ste 103
Avondale, AZ 85392",AZ,33.465665,194
525,3475,Gilbert,4,Joe's Farm Grill,-111.7239189,"3000 E Ray Rd
Bldg 1
Gilbert, AZ 85296",AZ,33.32106164,705
58,3476,Tempe,3,Boston's Restaurant & Sports Bar,-111.944507,"400 West University Dr.
Tempe, AZ 85281",AZ,33.4221689,193
33,3477,Tempe,3.5,Chipotle Mexican Grill,-111.9043028,"2000 E Rio Salado Pkwy
Tempe, AZ 85281",AZ,33.4329724,190
7,3478,Chandler,3.5,LongHorn Steakhouse,-111.790245,"2950 East Germann Rd
Chandler, AZ 85249",AZ,33.279525,164
3,3479,El Mirage,3.5,Alfredo's Mexican Food,-112.331795,"12555 NW Grand Ave
El Mirage, AZ 85335",AZ,33.622981,160
25,3480,Scottsdale,4.5,Sea Saw,-111.927402,"7133 E Stetson Dr
Scottsdale, AZ 85251",AZ,33.499499,227
30,3481,Phoenix,4.5,Europa Pastry Cafe,-112.0479816,"6522 N 16th St
Phoenix, AZ 85016",AZ,33.5318417,232
21,3482,Carefree,4,Bad Donkey Sub Salad & Pizza,-111.9237212,"37636 N Tom Darlington Dr
Carefree, AZ 85377",AZ,33.8271931,201
20,3483,Tempe,4,Chez Monieux,-111.893419,"5004 S Price Rd
Tempe, AZ 85282",AZ,33.379567,200
22,3484,Phoenix,4.5,Pizza People Food Truck,-112.067982,"Phoenix, AZ 85014",AZ,33.4588801,224
5,3485,Mesa,3.5,Carl's Jr,-111.7396499,"1916 S Greenfield Rd
Mesa, AZ 85206",AZ,33.3809264,162
82,3486,Phoenix,4.5,Cartel Coffee Lab,-112.0696,"1 N 1st St
Ste 100
Phoenix, AZ 85004",AZ,33.4492,284
81,3487,Phoenix,3,Zoes Kitchen,-112.045816,"1641 E Camelback Rd
Phoenix, AZ 85016",AZ,33.508756,216
21,3488,Fountain Hills,4,Alchemy At Copperwynd,-111.7630419,"13225 N Eagle Ridge Dr
Fountain Hills, AZ 85268",AZ,33.6054201,201
10,3489,Chandler,4,Nouveau Bistro,-111.8999977,"3395 W Chandler Blvd
Chandler, AZ 85226",AZ,33.3055793,190
40,3490,Cave Creek,4,Oak's Diner & Flapjacks,-111.9471619,"6219 E Cave Creek Rd
Cave Creek, AZ 85331",AZ,33.8319615,220
3,3491,Gilbert,2.5,Brooklyn Eddie's,-111.8071527,"78 N Cooper Rd
Ste 101
Gilbert, AZ 85233",AZ,33.3513086,115
14,3492,Phoenix,3.5,Ono Hawaiian BBQ,-112.029205,"2415 E Baseline Rd
Ste 121
Phoenix, AZ 85042",AZ,33.3776864,171
101,3493,Phoenix,4,Lucky Boy Burger Shop,-112.048021,"3430 N 16th St
Phoenix, AZ 85016",AZ,33.487843,281
26,3494,Avondale,4,Rumbi Island Grill,-112.345359,"9915 W McDowell Rd
Ste 107
Avondale, AZ 85323",AZ,33.430535,206
3,3495,Glendale,3.5,Miracle Mile Delicatessen,-112.2245556,"7700 W Arrowhead Towne Center
Glendale, AZ 85308",AZ,33.6397913,160
7,3496,Phoenix,2.5,Long John Silvers,-112.100241,"1906 W Bell Rd
Phoenix, AZ 85023",AZ,33.640591,119
30,3497,Phoenix,4,Crust Pizzeria & Ristorante,-111.977935,"4727 E Bell Rd
Phoenix, AZ 85032",AZ,33.6410593,210
5,3498,Tempe,3.5,Cafe Villaggio,-111.925621,"1857 N Scottsdale Rd
Tempe, AZ 85281",AZ,33.44906,162
5,3499,Gold Canyon,3.5,Firehouse Bar & Grill,-111.4516667,"Gold Canyon, AZ 85118",AZ,33.3619444,162
44,3500,Mesa,3,R.T. O'Sullivan's,-111.8533195,"1010 W Southern Ave
Mesa, AZ 85210",AZ,33.393642,179
41,3501,Glendale,3,Macayo's Mexican Kitchen,-112.18908,"6012 W Bell Rd
Glendale, AZ 85308",AZ,33.6390283,176
39,3502,Scottsdale,4,Wally's Pub and Grill,-111.9154217,"7704 E. Doubletree Ranch Rd
Scottsdale, AZ 85258",AZ,33.5645629,219
3,3503,Phoenix,2,Subway,-112.0693177,"455 N 3rd St
Phoenix, AZ 85004",AZ,33.4527955,93
3,3504,Scottsdale,4.5,The Desert Oasis,-111.881225,"9000 E Chaparral Rd
Scottsdale, AZ 85256",AZ,33.512596,205
5,3505,Chandler,2,Panda Express,-111.8332,"1020 E Pecos Road
Chandler, AZ 85225",AZ,33.3181,95
168,3506,Scottsdale,4,Scratch Pastries & Bistro,-111.9159147,"7620 E Indian School Rd
Scottsdale, AZ 85251",AZ,33.4957558,348
15,3507,Tempe,2.5,Dragonfly Vietnamese Kitchen,-111.940346,"414 S Mill Ave
Ste 115
Tempe, AZ 85281",AZ,33.425938,127
7,3508,Tempe,3,El Pollo Loco,-111.909764,"5130 S McClintock Dr
Tempe, AZ 85282",AZ,33.378849,142
24,3509,Gilbert,3.5,Henhouse Cafe,-111.7211992,"3244 Guadalupe Rd
Ste 110
Gilbert, AZ 85234",AZ,33.36660128,181
27,3510,Scottsdale,2.5,The Grind,-111.9050968,"20511 N Hayden Rd
Scottsdale, AZ 85255",AZ,33.67212208,139
11,3511,Surprise,2,McDonalds,-112.3591292,"13933 N Litchfield Rd
Surprise, AZ 85374",AZ,33.6101788,101
54,3512,Phoenix,4,Tutti Santi by Nina,-112.047023,"7575 N 16th St
Ste 5
Phoenix, AZ 85020",AZ,33.546608,234
63,3513,Scottsdale,3,Coal Burger,-111.9255447,"15147 N Scottsdale Rd
Ste 133
Scottsdale, AZ 85260",AZ,33.6235418,198
21,3514,Scottsdale,3,China Lite,-111.9085442,"6941 N Hayden Rd
Ste B2
Scottsdale, AZ 85250",AZ,33.5377367,156
9,3515,Chandler,4,Papa Murphy's Take 'n' Bake Pizza,-111.908478,"3900 W Ray Rd
Chandler, AZ 85226",AZ,33.320525,189
41,3516,Phoenix,3.5,Jerry's Restaurant,-112.0318284,"2323 E Thomas Rd
Phoenix, AZ 85016",AZ,33.4802944,198
3,3517,Goodyear,4.5,Ramiro's Mexican Foods,-112.360046,"378 N Litchfield Road
Goodyear, AZ 85338",AZ,33.450195,205
57,3518,Scottsdale,3.5,Market Bistro,-111.9411778,"6501 E Greenway Pkwy
Ste 123
Scottsdale, AZ 85254",AZ,33.62520633,214
4,3519,Phoenix,2.5,Subway,-112.1342006,"5020 N 35th Ave
Phoenix, AZ 85017",AZ,33.5104196,116
51,3520,Scottsdale,4,Taberna Mexicana,-111.9245481,"7001 N Scottsdale Rd
Scottsdale, AZ 85258",AZ,33.5394273,231
6,3521,Tolleson,5,Tamales Guadalajara Restaurante,-112.261141,"9356 W Van Buren St
Tolleson, AZ 85353",AZ,33.450461,231
14,3522,Phoenix,3,Ruby Tuesday,-111.9868483,"4415 E Monroe St
Phoenix, AZ 85034",AZ,33.4495327,149
9,3523,Phoenix,3.5,Silver Spoon Cafe,-112.074198,"202 N Central Ave
Phoenix, AZ 85004",AZ,33.450611,166
73,3524,Tempe,4,Jimmy John's,-111.9401874,"680 S Mill Ave
Tempe, AZ 85281",AZ,33.4240085,253
63,3525,Scottsdale,4,In-N-Out Burger,-111.9197534,"7467 E Frank Lloyd Wright Blvd
Scottsdale, AZ 85257",AZ,33.6365584,243
10,3526,Sun City,4,Furr's Buffet,-112.2826375,"10415 Grand Ave
Sun City, AZ 85351",AZ,33.6004182,190
8,3527,Scottsdale,3.5,Lunch 'N Go,-111.9096818,"14325 N 79th St
Scottsdale, AZ 85260",AZ,33.6157075,165
6,3528,Phoenix,3.5,Rock-n-Taco,-111.9893269,"4310 E McDowell Rd
Phoenix, AZ 85008",AZ,33.4656925,163
3,3529,Scottsdale,2,Wendy's,-111.8875873,"9380 N 90th St
Scottsdale, AZ 85258",AZ,33.57079209,93
59,3530,Scottsdale,3,Bacon,-111.9303102,"4175 N Goldwater Blvd
Scottsdale, AZ 85251",AZ,33.4960516,194
99,3531,Chandler,4,Phoenix Palace,-111.8764361,"2075 N Dobson Rd
Chandler, AZ 85224",AZ,33.3369531,279
4,3532,Avondale,3.5,Del Taco,-112.3410606,"1483 N Dysart Road
Avondale, AZ 85323",AZ,33.4630275,161
30,3533,Phoenix,3,El Bravo,-112.0740373,"3800 E Sky Harbor Blvd
Terminal 4, Concourse S2
Phoenix, AZ 85034",AZ,33.4483771,165
26,3534,Scottsdale,3.5,Eddie V's Prime Seafood,-111.8904749,"20715 N Pima Rd
Ste F1
Scottsdale, AZ 85255",AZ,33.6729823,183
3,3535,Mesa,1.5,KFC,-111.717332,"5249 E Brown Rd
Mesa, AZ 85205",AZ,33.437009,70
8,3536,Phoenix,2,Abacus Inn Chinese Restaurant,-112.0982769,"3509 W Thunderbird Road
Phoenix, AZ 85053",AZ,33.6108754,98
19,3537,Gila Bend,4,Little Italy Pizza & Restaurant,-112.7117802,"502 E Pima St
Gila Bend, AZ 85337",AZ,32.9484261,199
3,3538,Higley,3,Wendy's ,-111.689446,"4684 E Ray Rd
Higley, AZ 85236",AZ,33.322071,138
9,3539,Phoenix,4,Sonic Drive-In,-111.9959297,"4007 E Greenway Rd
Phoenix, AZ 85032",AZ,33.6261627,189
18,3540,Phoenix,3.5,Coney Island Grill,-112.0742949,"16 W Adams St
Phoenix, AZ 85003",AZ,33.4494411,175
17,3541,Phoenix,4,Regio's Mexican Food,-112.0449608,"1705 E Indian School Rd
Phoenix, AZ 85016",AZ,33.4946757,197
105,3542,Phoenix,4.5,Chicago Gyros,-112.0835799,"717 W Union Hills
Ste 1
Phoenix, AZ 85027",AZ,33.65435321,307
31,3543,Phoenix,3,Ghost Lounge,-112.074198,"202 N Central Ave
Phoenix, AZ 85004",AZ,33.450611,166
7,3544,Chandler,4,Rubio's Fresh Mexican Grill,-111.791063,"2970 E Germann Rd
Chandler, AZ 85249",AZ,33.278582,187
28,3545,Glendale,4,Ray's Pizza,-112.1855401,"15603 N 59th Ave
Glendale, AZ 85306",AZ,33.6265086,208
89,3546,Scottsdale,4,Butters Pancakes & Café,-111.899636,"8390 E Via de Ventura
Ste F-108
Scottsdale, AZ 85258",AZ,33.554825,269
7,3547,Scottsdale,3,Oggi's Pizza & Brewing Company,-111.8915244,"8763 E Bell Rd
Scottsdale, AZ 85260",AZ,33.6396856,142
12,3548,Phoenix,3.5,5 & Diner Deer Valley,-112.1177658,"20216 N 27th Ave
Phoenix, AZ 85027",AZ,33.6707361,169
66,3549,Tempe,3.5,Smashburger,-111.9300378,"777 E College Ave
Ste 105
Tempe, AZ 85281",AZ,33.4368974,223
59,3550,Phoenix,3.5,25 Degrees,-111.9633667,"5415 E High St
Ste 127
Phoenix, AZ 85054",AZ,33.6753442,216
11,3551,Phoenix,2.5,Amelios Pizza and Wings,-112.0966146,"1726 W Bell Rd
Phoenix, AZ 85023",AZ,33.6403155,123
53,3552,Mesa,3.5,My Arepa,-111.8596924,"2057 S Alma School Rd
Ste 4
Mesa, AZ 85202",AZ,33.3775316,210
51,3553,Scottsdale,3.5,El Molino Mexican Cafe,-111.928033,"3554 N Goldwater Blvd
Scottsdale, AZ 85251",AZ,33.489047,208
12,3554,Glendale,4,Mr Goodcents Subs & Pastas,-112.1648254,"4920 W Thunderbird Rd
Ste 101
Glendale, AZ 85306",AZ,33.6116901,192
7,3555,Carefree,3,Giordano Trattoria Romana,-111.9236859,"7275 E Easy St
Carefree, AZ 85377",AZ,33.8238772,142
5,3556,Glendale,4,Hibachi San,-112.225578,"7700 W Arrowhead Towne Ctr
Ste 2088
Glendale, AZ 85308",AZ,33.641598,185
15,3557,Phoenix,4,Waffle House,-111.9790116,"4824 E Chandler Blvd
Phoenix, AZ 85048",AZ,33.3054275,195
44,3558,Chandler,3.5,Serrano's Mexican Food,-111.8412989,"141 S  Arizona Ave
Chandler, AZ 85225",AZ,33.3013903,201
39,3559,Phoenix,3.5,Sacks Art of Sandwicherie,-112.077889,"231 W Thomas Rd
Phoenix, AZ 85013",AZ,33.4802381,196
138,3560,Tempe,3.5,Cheba Hut,-111.951494,"960 W University Dr
Ste 108
Tempe, AZ 85281",AZ,33.422728,295
5,3561,Phoenix,4,Segal's Kosher Foods,-112.065358,"4818 N 7th Street
Phoenix, AZ 85014",AZ,33.507953,185
7,3562,Chandler,3.5,Boston Market,-111.859723,"1010 N Alma School Rd
Chandler, AZ 85224",AZ,33.3210819,164
4,3563,Sun City,2,Romen's Gyros,-112.2763421,"10050 W Bell Road
Sun City, AZ 85351",AZ,33.6394264,94
3,3564,Phoenix,2.5,Johnny's Uptown,-112.0720329,"40 E Camelback Rd
Phoenix, AZ 85012",AZ,33.5102803,115
10,3565,Phoenix,3.5,Havana Cafe,-111.991311,"4232 E Chandler Blvd
Phoenix, AZ 85048",AZ,33.305824,167
109,3566,Phoenix,3.5,Quiessence Restaurant,-112.012504,"6106 S 32nd St
Phoenix, AZ 85042",AZ,33.390792,266
4,3567,Gilbert,3,The Gilbert SkyBox Sports Grill,-111.8048599,"825 S. Cooper Rd.
Gilbert, AZ 85233",AZ,33.3345486,139
3,3568,Goodyear,4.5,Wendy's Old Fashioned Hamburgers,-112.358844,"1178 N Litchfield Rd
Goodyear, AZ 85338",AZ,33.459292,205
11,3569,Buckeye,3,Filiberto's Mexican Food,-112.5910284,"4370 S Miller Rd
Buckeye, AZ 85326",AZ,33.3889234,146
178,3570,Tempe,3,Lucille's Smokehouse Bar-B-Que,-111.9403254,"Tempe Marketplace
2030 E Rio Salado Pkwy
Tempe, AZ 85281",AZ,33.4366655,313
46,3571,Scottsdale,4,Rita's Kitchen,-111.96828,"Camelback Inn Resort
5402 E Lincoln Dr
Scottsdale, AZ 85253",AZ,33.546,226
4,3572,Mesa,3,New China Buffet,-111.8058402,"1159 E Main St
Mesa, AZ 85204",AZ,33.4150154,139
20,3573,Phoenix,3,Yasda Bento,-112.0743318,"18 W Adams St
Phoenix, AZ 85003",AZ,33.4493946,155
17,3574,Mesa,3.5,Jimmy John's,-111.6842135,"1229 S Power Rd
Mesa, AZ 85206",AZ,33.393062,174
6,3575,Gilbert,2.5,Francisco's Brick Pizza & Pitas,-111.7893255,"3765 S Gilbert Rd
Gilbert, AZ 85297",AZ,33.2814031,118
13,3576,Phoenix,4.5,The Courtyard Cafe,-112.0725189,"Heard Museum
2301 N Central Ave
Phoenix, AZ 85004",AZ,33.4724336,215
22,3577,San Tan Valley,3,Jungle Buffet,-111.63408,"1749 W Hunt Hwy
Ste 101
San Tan Valley, AZ 85143",AZ,33.24463,157
3,3578,Tempe,4.5,Boathouse,-111.9193401,"5394 S Lakeshore Dr
Tempe, AZ 85283",AZ,33.3742118,205
79,3579,Tempe,3.5,Tea Infusion,-111.9049466,"2000 E Rio Salado Pkwy
Ste 1064
Tempe, AZ 85281",AZ,33.43260531,236
3,3580,Chandler,2.5,Waterfront Grill,-111.874965,"1949 W Ray Rd
Ste 11
Chandler, AZ 85224",AZ,33.319395,115
9,3581,Phoenix,4,Palette,-112.0734116,"1625 N Central Ave
Phoenix, AZ 85004",AZ,33.4673017,189
19,3582,Phoenix,3.5,The Grove Cafe,-112.117267,"7010 S 27th Ave
Phoenix, AZ 85041",AZ,33.382596,176
12,3583,Glendale,3,Wienerschnitzel Restaurant,-112.1875136,"6030 W Thunderbird Rd
Glendale, AZ 85306",AZ,33.6109311,147
104,3584,Chandler,3.5,Cyclo Vietnamese Cuisine,-111.875221,"1919 W Chandler Blvd
Chandler, AZ 85224",AZ,33.306501,261
31,3585,Phoenix,3,Long Wong's Restaurant,-112.020834,"2812 E Thomas Rd
Phoenix, AZ 85016",AZ,33.480678,166
48,3586,Scottsdale,4,The Saguaro,-111.9218306,"4000 N Drinkwater Blvd
Scottsdale, AZ 85251",AZ,33.4940321,228
238,3587,Tempe,3.5,Rula Bula,-111.9398551,"401 S Mill Ave
Tempe, AZ 85281",AZ,33.426368,395
4,3588,Phoenix,4,Garcia's Mexican Restaurants,-111.9852597,"4420 E Camelback Rd
Ste A
Phoenix, AZ 85018",AZ,33.5095252,184
17,3589,Phoenix,4,Meatballz,-112.041489,"1935 E. Camelback Rd.
Phoenix, AZ 85016",AZ,33.508736,197
64,3590,Phoenix,4,Feeney's Restaurant and Bar,-112.0563984,"6314 N 12th St
Phoenix, AZ 85014",AZ,33.530141,244
4,3591,Glendale,3,Portofino Beach Bar & Grill,-112.203559,"6718 W Deer Valley Rd
Glendale, AZ 85310",AZ,33.682848,139
66,3592,Scottsdale,3.5,La Fonda Del Sol,-111.9248666,"7223 E Shea Blvd
Scottsdale, AZ 85260",AZ,33.5819824,223
54,3593,Phoenix,4,Ocean Prime,-111.9652748,"5455 E High St
Phoenix, AZ 85054",AZ,33.67535424,234
3,3594,Phoenix,4,Subway,-112.083316,"702 W Camelback Rd
Ste 5
Phoenix, AZ 85013",AZ,33.5095902,183
7,3595,Mesa,5,Adrian's,-111.8529602,"1011 W Main St
Mesa, AZ 85201",AZ,33.414894,232
53,3596,Tempe,3.5,Amados Mexican Food,-111.9114168,"6022 S McClintock Dr
Tempe, AZ 85283",AZ,33.3656883,210
6,3597,Tempe,4.5,Sabuddy,-111.951184,"825 W University Dr
Tempe, AZ 85281",AZ,33.4217923,208
46,3598,Phoenix,4,Sophie's French Bistro,-112.0313385,"2320 E Osborn Rd
Phoenix, AZ 85016",AZ,33.4876277,226
7,3599,Phoenix,2,Burger King,-112.0739,"3400 E Sky Harbor Blvd
PHX Gate A20
Phoenix, AZ 85073",AZ,33.4499,97
29,3600,Phoenix,3.5,Eribertos Mexican Food,-112.0832336,"3437 N 7th Ave
Phoenix, AZ 85013",AZ,33.4882838,186
3,3601,Tempe,3.5,Half Moon Sports Grill,-111.9449183,"325 W Elliot Rd
Ste 104
Tempe, AZ 85284",AZ,33.3490842,160
9,3602,Tempe,4.5,Mission Grille,-111.9403254,"Tempe Mission Palms Hotel
60 E 5th St
Tempe, AZ 85281",AZ,33.4366655,211
3,3603,Paradise Valley,4.5,Krispy Kreme Doughnuts,-111.988061,"12629 N Paradise Village Pkwy W
Paradise Valley, AZ 85032",AZ,33.602086,205
17,3604,Scottsdale,4,The Grill,-111.9189477,"7575 E Princess Dr
Scottsdale, AZ 85255",AZ,33.6462961,197
10,3605,Scottsdale,4.5,Franco's Italian Caffé,-111.9259383,"4327 N Scottsdale Rd
Scottsdale, AZ 85251",AZ,33.4992832,212
31,3606,Glendale,3.5,Mixteca Mexican Food,-112.2040132,"6731 W Bell Road
Glendale, AZ 85308",AZ,33.6381933,188
64,3607,Phoenix,3,Hazelwoods First Place Sports Grill,-112.003105,"3626 E Indian School Rd
Phoenix, AZ 85018",AZ,33.495466,199
85,3608,Phoenix,4,Touch Of Thai,-112.134828,"16816 N 35th Ave
Phoenix, AZ 85053",AZ,33.6382871,265
35,3609,Phoenix,3,Mimi's Cafe,-111.9746066,"21001 N Tatum Blvd #88
Phoenix, AZ 85050",AZ,33.678615,170
6,3610,Scottsdale,3,Acua,-111.927222,"7144 E Stetson Dr
Ste 250
Scottsdale, AZ 85251",AZ,33.499705,141
11,3611,Peoria,4,Peoria Cafe,-112.2400695,"8405 W Peoria Ave
Peoria, AZ 85345",AZ,33.581134,191
4,3612,Peoria,1,1 Brother's Pizza,-112.2705328,"9815 W Happy Valley Rd
Peoria, AZ 85383",AZ,33.7105943,49
21,3613,Scottsdale,3.5,Swaddee Thai Cuisine,-111.88844,"8989 E Via Linda
Ste 101
Scottsdale, AZ 85258",AZ,33.568349,178
17,3614,Chandler,3.5,Bongo's Bar & Grill,-111.911819,"4080 W Ray Rd
Ste 26
Chandler, AZ 85226",AZ,33.322376,174
17,3615,Phoenix,4,Chelsea's Kitchen,-111.9976974,"Phoenix Sky Harbor International Airport
3800 E Sky Harbor Blvd
Phoenix, AZ 85034",AZ,33.43559575,197
6,3616,Phoenix,3.5,Sizzler,-112.1683457,"5060 W Indian School Rd
Phoenix, AZ 85031",AZ,33.4952704,163
35,3617,Tempe,3.5,Qdoba Mexican Grill,-111.9288232,"5150 S Rural Rd
Tempe, AZ 85282",AZ,33.3790514,192
3,3618,Mesa,4,Ranch House Restaurant & Country Emporium,-111.8782339,"2155 S Dobson Rd
Mesa, AZ 85202",AZ,33.3751825,183
7,3619,Scottsdale,3.5,Carl's Jr 7628,-111.897288,"15144 N Northsight Boulevard
Scottsdale, AZ 85260",AZ,33.623202,164
47,3620,Scottsdale,4,La Hacienda by Richard Sandoval,-111.9189477,"7575 E Princess Dr
Scottsdale, AZ 85255",AZ,33.6462961,227
3,3621,Phoenix,4.5,Papa Murphy's Take 'n' Bake Pizza,-111.9945753,"4025 E Chandler Blvd
Phoenix, AZ 85048",AZ,33.3044612,205
4,3622,Glendale,3,Ralph's La Hacienda Pizzeria & Italian Food,-112.186182,"15236 N 59th Ave
Glendale, AZ 85306",AZ,33.624647,139
5,3623,Mesa,3,Culver's,-111.738853,"1841 S Greenfield Rd
Mesa, AZ 85206",AZ,33.381217,140
6,3624,Tempe,2.5,Cafe Roma,-111.951494,"960 W University Dr
Tempe, AZ 85281",AZ,33.422728,118
